Nombre,Macro,Contact Reason 
[ACQ] - Clientes que no reciben las notificaciones en la App (Push notifications) - Dispositivos Huawei,"Los dispositivos Huawei están programados para ahorrar batería de forma proactiva, esto hace que el dispositivo tienda a no permitir la aparición de notificaciones de algunas apps. Para que puedas recibir las notificaciones de Nu, es necesario que sigas los siguientes pasos: 1. Dirígete a la configuración de tu teléfono; 2. Selecciona la opción Batería; 3. Selecciona Inicio de aplicaciones; 4. Busca la App de Nu y deshabilita la opción gestionar automáticamente; 5. Luego de eso, va a aparecer un cuadro emergente en el que debes habilitar la opción ejecutar en segundo plano y seleccionar la opción Aceptar; 6. ¡Y listo! Déjanos saber si ya recibes nuestras notificaciones en la App.",Desactivar suscripción a notificaciones
[ACQ] - Funcionalidades de la App: Paso a paso Darse de baja de notificaciones (App),"Para que tengas control sobre tu privacidad, puedes desactivar tanto las notificaciones como la recepción de nuestros correos electrónicos opcionales en cualquier momento a través de la App. Aquí te compartimos el paso a paso: 1. En la pantalla principal de la App, en la esquina superior izquierda, dale clic al icono de tu perfil. 2. Selecciona la opción ""Notificaciones"" 3. En la esquina superior derecha, dale clic a la tuerca para encontrar las opciones para configurar las notificaciones. 4. En la parte superior puedes seleccionar para cual medio de comunicación deseas cancelar las notificaciones, puede ser correo, App o ambas. 5. Desmarca el tipo de notificación que deseas dejar de recibir ¡Y listo! Ya dejarás de recibir las notificaciones elegidas. Recuerda que por tu seguridad seguirás recibiendo nuestras notificaciones obligatorias.",Desactivar suscripción a notificaciones
[ACQ] - Funcionalidades de la App: Paso a paso Darse de baja de notificaciones (Email),"Podrás darte de baja desde el correo que te llegó de Nu, ten en cuenta, que solo podrás realizarlo con los correos que no son obligatorios (Actualización de producto/Educación Financiera, Promociones, Noticias y Encuestas). 1. Ve al final del correo y encontrarás en el pie de página un link para realizar la cancelación de la suscripción. 2. Solo debes dar clic e inmediatamente serás redirigido a otra página donde te mostrará la confirmación.",Desactivar suscripción a notificaciones
[ACQ] - Funcionalidades de la App: Paso a paso para activar notificaciones (push notifications),"Para ayudarte con tu caso, es necesario que realices algunas pruebas en tu dispositivo y me confirmes si funcionan:
→ Configura las notificaciones en la App:
1. Verifica que tengas buena conexión a internet y que tengas tu sesión iniciada en la App de Nu (es decir que no hayas hecho cierre de sesión).
2. Revisa que las notificaciones de la App estén encendidas entrando a tu Perfil 👤 > opción ""Notificaciones"".
3. Si están apagadas, enciéndelas y luego cierra la sesión y vuelve a ingresar, para refrescar los cambios.
→ Configura las notificaciones en tu teléfono:
1. Ve por favor a la 'Configuración' de tu Teléfono.
2. Toca en ""Notificaciones"" y luego ve a ""Notificaciones en Pantalla de Bloqueo"".
3. Ajusta para que queden activas y se muestren las notificaciones predeterminadas y silenciadas.
4. Regresa al menú anterior, y ve a ""Notificaciones de la App y del Dispositivo"" y asegúrate que la App de Nu no este entre las aplicaciones que tienen bloqueadas las Notificaciones o que la App de Nu esté con el estado ""encendido/desbloqueado"".
Recuerda que es muy importante que no estén bloqueadas las alertas emergentes, ya que por eso, puede que no te muestre las notificaciones de la App. También, algunas veces los dispositivos vienen pre-configurados para ahorrar batería, esto lleva a que el dispositivo no permita la aparición de notificaciones de algunas aplicaciones, por lo que deberás realizar la configuración mencionada arriba.
Me cuentas si te funciona estás recomendaciones.",Desactivar suscripción a notificaciones
[ACQ / mgm] - Campaña “Impulsa tus Metas”- Recibí una comunicación para invitar a alguien ¿De qué se trata?,"Todos tenemos a alguien en nuestras vidas que le vendría bien un impulso para comenzar a ahorrar. Y en Nu queremos ayudarlos a hacerlo. Por eso, queremos que le compartas a alguien el futuro de las finanzas y recibirá un impulso de ${{reward}} en la Cuenta Nu para que se acerque a sus metas. Para recibirlo, solo tiene que abrir su cuenta de ahorros.",MGM - Invitar amigos/ Referidos
100M - No puedo creer que esten gastando dinero en eso y no en sacar mas productos y beneficios,"Todos los días trabajamos para brindarles los mejores productos y servicios; sin embargo, creemos que siempre hay oportunidades para destacar a nuestros Nulovers los cuales nos ayudan a construir día a día lo mejor para todos. 🚀",MGM - Invitar amigos/ Referidos
100M - Porque lo hicieron en Las Vegas y no aca en Colombia donde si tienen clientes?,"Esta es una celebración global dónde hay cliente de México, Brasil y Colombia, por lo que no queríamos hacerlo en un solo país sino que deseábamos que todos pudieran apreciarlo. 🚀",MGM - Invitar amigos/ Referidos
100M - Porque siempre escogen solo a algunos y no otras personas? Se nota el favoritismo,"Para cada una de las actividades que realizamos y donde se involucran clientes de Nu, hacemos diferentes convocatorias, te invitamos a estar muy pendiente de nuestros canales oficiales de redes sociales o a través de nuestra comunidadNu donde verás las convocatorias. 🚀",MGM - Invitar amigos/ Referidos
100M - Yo quería aparecer uno como hacia?,Para cualquier novedad sobre alguna de nuestras convocatorias puedes estar muy pendiente de nuestros canales oficiales de redes sociales o a través de nuestra comunidadNu donde verás las convocatorias. 💜🚀,MGM - Invitar amigos/ Referidos
CM - MGM ¿Esa campaña es real de Nu?,Queremos que sepas que el enlace que te llegó es totalmente seguro y hace parte de nuestro plan de referidos. Estamos trabajando para que más personas se hagan parte de esta revolución morada y tu haces parte de esta campaña así que ¡no te preocupes! Es 100% confiable.,MGM - Invitar amigos/ Referidos
CM: MGM ¿Esa campaña es real de Nu?,"Hola, Muchas gracias por escribirnos. Queremos que sepas que el enlace que te llegó es totalmente seguro y hace parte de nuestro plan de referidos. Estamos trabajando para que más personas se hagan parte de esta revolución morada, y tú haces parte de esta campaña, así que ¡no te preocupes! Es 100% confiable. Gracias por tu interés en nosotros. Un abrazo, Equipo Nu.",MGM - Invitar amigos/ Referidos
CM: MGM: Di clic en el enlace y me llevo a la página de Nubank,"Gracias por reportarnos este error. Te recomendamos que des clic al enlace del e-mail desde tu celular, de esta manera te llevará a la sección de invitar amigos en la App. Si ves que el problema persiste, por favor envíanos una captura de pantalla del error y te ayudaremos a solucionarlo.",MGM - Invitar amigos/ Referidos
CM: MGM: Tengo invitados que no reconozco,"El enlace de invitación que compartiste con alguno de tus amigos, se pudo haber reenviado a otras personas, por esa razón puede que no identifiques los correos electrónicos que nos mencionas. Así que no tienes de qué preocuparte, por el contrario, nos alegra mucho saber que nos ayudas a que nuestra familia morada crezca.",MGM - Invitar amigos/ Referidos
Lo van a hacer en Colombia? o solo lo van a hacer alla?,"Este increíble proyecto solo se realizará en Las Vegas; sin embargo, para Colombia tenemos preparado algo diferente, algo que sabemos les va a encantar a todos ustedes. 💜🚀",MGM - Invitar amigos/ Referidos
MGM Intenté invitar a mis amigos y no funcionó.,"Te recomendamos que ingreses nuevamente a la aplicación y lo realices directamente desde el botón “invitar amigos”. Si ves que el problema persiste, por favor envíanos una captura de pantalla del error que le aparece a tu amigo para darle una pronta solución.",MGM - Invitar amigos/ Referidos
MGM ¿Cuanta gente puedo invitar?,"Tus recomendaciones son muy importantes para nosotros. En este caso, la cantidad de personas que invites no tiene límite y entre más lo hagas, estás contribuyendo a que nuestra familia morada crezca.",MGM - Invitar amigos/ Referidos
MGM ¿Cómo puedo invitar a alguien a Nu?,"En la pantalla principal de la app da clic al botón de “invitar amigos” que se encuentran situado en la parte superior derecha, después selecciona en qué canal quieres compartir el enlace de tu invitación. Recuerda, de esta forma es más probable que las personas que invites obtengan sus productos con Nu.",MGM - Invitar amigos/ Referidos
MGM ¿Dónde puedo conseguir una invitación para ser parte de Nu?,"En Nu creemos en el poder de formar una comunidad para revolucionar el sistema financiero. Por ello, las personas que ya tienen productos Nu, pueden compartir su invitación a través de la App, en el botón ""Invitar amigos"" ¡Así es más probable recibir la invitación para ser parte de Nu! Te recomendamos que investigues en tus redes sociales o entre tus amigos quién puede compartirte su enlace de invitación.",MGM - Invitar amigos/ Referidos
MGM ¿Esto realmente es una campaña de Nu?,"Puedes comprobar que el link que te llegó es confiable validando que incluye la direccion oficial del sitio de Nu: https://nu.com.co/ adicional a eso, si un amigo te compartió este link, este siempre empieza con un número único.",MGM - Invitar amigos/ Referidos
MGM ¿Por qué invitar amigos?,"El concepto de Nu es liberar a los colombianos de la complejidad financiera y ayudarlos a tomar el control de su vida financiera. Queremos que tus amigos, familiares y conocidos también hagan parte del mundo Nu. Escuchamos tu voz y la de nuestros potenciales clientes; cada vez que invitas a alguien, estás brindándole la oportunidad de que haga parte de Nu más rápido. Así, seremos más colombianos con productos hechos a la medida, desafiando la letra pequeña y la complejidad del sistema.",MGM - Invitar amigos/ Referidos
MGM ¿Puedo invitar personas por cualquier canal?,"En efecto, puedes compartir el enlace de tu invitación por WhatsApp, Email, Facebook Messenger o mensaje de texto. También te recomendamos copiar y pegar el enlace para mandarlo por el canal que tu prefieras.",MGM - Invitar amigos/ Referidos
"MGM ¿Si invito personas, mejoraría mi score?","Invitar a tus amigos o familiares no va a tener ningún impacto en tu score crediticio. Ten presente que este fue analizado previo a esta campaña. Sin embargo, invitar a tus amigos ayuda a que ellos tengan una mayor posibilidad de acceder y tener manejo de su vida crediticia tanto como tú.",MGM - Invitar amigos/ Referidos
MGM ¿Todos los que invite serán aceptados?,"La probabilidad de que tus referidos sean aceptados es mucho mayor, sin embargo, no olvides que en la aplicación de cada persona también tenemos en cuenta nuestros criterios de aprobación internos. Creemos firmemente en tus recomendaciones y esperamos que todos tus amigos también sean parte de esta familia morada.",MGM - Invitar amigos/ Referidos
MGM ¿Yo gano alguna cosa invitando a alguien?,"Queremos contarte que al ser una fase inicial por el momento no hemos implementado recompensas por tus referidos. Sin embargo, no te sorprendas si te seleccionamos para una promoción de prueba o para que nos compartas tu opinión y tu experiencia. De esta manera nos ayudarás a saber qué es lo más relevante para la comunidad y así podremos conocernos mejor.",MGM - Invitar amigos/ Referidos
Tener tantos clientes hara que nos den más beneficios?,"Todos los días trabajamos para brindarles los mejores productos y servicios, por eso estamos trabajando siempre para darles las mejores experiencias siempre. 💜🚀",MGM - Invitar amigos/ Referidos
[ACQ / MGM] - Campaña “Impulsa tus Metas” - ¿Qué puedo ganar yo por invitar nuevos usuarios?,"Agradecemos tu interés en NU, por lo que queremos contarte que en esta oportunidad, el impulso, solo aplica para las primeras 2 personas que invitas a abrir cuenta de ahorros con Nu Colombia y liberarlos de la complejidad financiera. Esperamos en el futuro poder recompensar tu fidelidad e interés en Nu. Por ahora seguimos trabajando para que esto sea posible muy pronto. Recuerda consultar nuestras redes sociales y tu correo registrado, para mantenerte al tanto de todas las campañas que preparemos para ti en el futuro.",MGM - Invitar amigos/ Referidos
[ACQ / MGM] - Campaña “Impulsa tus Metas”- ¿Cuántas personas puedo invitar que reciban este beneficio? ¿Cuál es el plazo que tiene alguien para registrarse?,"En Nu, las metas de nuestros clientes son nuestras metas. Esperamos que con la Cuenta Nu tus amigos se acerquen a cumplir sus objetivos mientras su dinero crece todos los días. Esta oferta especial está disponible para las primeras dos personas a quienes invites a través del botón ""Invitar amigos"" en tu App y que abran su Cuenta Nu. Es importante recordar que las personas invitadas deben abrir su cuenta antes del 20 de marzo. Una vez que tu amigo complete el proceso de registro de su cuenta de ahorros, recibirá el beneficio en un máximo de 2 días hábiles.",MGM - Invitar amigos/ Referidos
[ACQ / mgm] - Campaña “Impulsa tus Metas”- ¿Cómo funciona esta campaña para invitar usuarios?-,"Este impulso es sólo para las personas a quien invitas a través de la sección de invitar amigos, que encuentras en tu app. -Necesita abrir la cuenta antes del 20 de marzo. -Recibirá su impulso en máximo 2 días hábiles después de que abra su Cuenta Nu. Revisa los términos y condiciones en https://nu.com.co/cf/cuenta-condiciones/. En Nu, las metas de nuestros clientes son nuestras metas. Esperamos que este empujón acerque a tus amigos a cumplir sus objetivos mientras su dinero crece todos los días.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM No me sale en la app la información de la campaña. (Posible bug),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros para informarnos sobre la situación. Vamos a reportar tu caso al área correspondiente para que puedan revisar detalladamente lo ocurrido y proporcionarte la información lo más pronto posible. Si puedes, te agradeceríamos que compartas una captura de pantalla de la sección ""Invitar amigos"" en tu aplicación. Esto nos ayudará a identificar el error con mayor facilidad. Puedes acceder a esta sección desde la pantalla principal de la app, en la esquina superior derecha, haciendo clic en el ícono de ""personas"". Cualquier novedad será comunicada a través del correo electrónico que tienes registrado con nosotros. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM No me sale en la app la información de la campaña. (Posible bug),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros para informarnos sobre la situación. Vamos a reportar tu caso al área correspondiente para que puedan revisar detalladamente lo ocurrido y proporcionarte la información lo más pronto posible. Si puedes, te agradeceríamos que compartas una captura de pantalla de la sección ""Invitar amigos"" en tu aplicación. Esto nos ayudará a identificar el error con mayor facilidad. Puedes acceder a esta sección desde la pantalla principal de la app, en la esquina superior derecha, haciendo clic en el ícono de ""personas"". Cualquier novedad será comunicada a través del correo electrónico que tienes registrado con nosotros.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ya invité un amigo y aun no veo el beneficio (Cliente no ha activado la recompensa),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros. Nos complace tenerte como parte de esta campaña. Es importante que sigas los pasos necesarios para activar el beneficio por invitar amigos. Al revisar nuestro sistema, notamos que aún no has activado tu recompensa en la aplicación. Esto es esencial para disfrutar de la reducción en la tasa de interés, al 15% efectivo anual en tu tarjeta de crédito durante 7 días calendario. Para activar tu recompensa, sigue estos pasos: Abre la aplicación de NU en tu dispositivo. En la pantalla principal, busca el ícono de “personas” en la esquina superior derecha. Una vez dentro, selecciona el botón “Mis beneficios”. Si la persona que invitaste ha completado su registro exitosamente, podrás ver y presionar el botón “Activar” en la sección de “Descuento en la tasa de intereses”. ¡Y listo! Podrás hacer uso de tu beneficio en todas las compras que hagas con tu tarjeta de crédito. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ya invité un amigo y aun no veo el beneficio (Cliente no ha activado la recompensa),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros. Nos complace tenerte como parte de esta campaña. Es importante que sigas los pasos necesarios para activar el beneficio por invitar amigos. Al revisar nuestro sistema, notamos que aún no has activado tu recompensa en la aplicación. Esto es esencial para disfrutar de la reducción en la tasa de interés, al 15% efectivo anual en tu tarjeta de crédito durante 7 días calendario. Para activar tu recompensa, sigue estos pasos: Abre la aplicación de NU en tu dispositivo. En la pantalla principal, busca el ícono de “personas” en la esquina superior derecha. Una vez dentro, selecciona el botón “Mis beneficios”. Si la persona que invitaste ha completado su registro exitosamente, podrás ver y presionar el botón “Activar” en la sección de “Descuento en la tasa de intereses”. ¡Y listo! Podrás hacer uso de tu beneficio en todas las compras que hagas con tu tarjeta de crédito.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ya invité un amigo y aun no veo el beneficio (El invitado aún no ha sido released.),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros. Nos complace tenerte como parte de esta campaña. Para activar el beneficio por invitar amigos, es importante cumplir con ciertas condiciones. Al revisar la información en nuestro sistema, parece que tu invitado aún no ha completado el proceso de registro. Es esencial que tu invitado finalice el registro y tenga acceso a algún producto NU para que puedas activar el beneficio en tu aplicación. Te notificaremos tan pronto como tu invitado complete el proceso y se integre al mundo NU. También puedes verificar esta información directamente en tu aplicación haciendo clic en el ícono de ""personas"" ubicado en la esquina superior derecha de la pantalla principal. Ante cualquier inquietud adicional, puedes consultar los términos y condiciones en el siguiente link: https://cdn.nubank.com.br/colombia/tyc_beneficios_programa_de_referidos.pdf Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ya invité un amigo y aun no veo el beneficio (El invitado aún no ha sido released.),"Hola, XXXXX. Gracias por ponerte en contacto con nosotros. Nos complace tenerte como parte de esta campaña. Para activar el beneficio por invitar amigos, es importante cumplir con ciertas condiciones. Al revisar la información en nuestro sistema, parece que tu invitado aún no ha completado el proceso de registro. Es esencial que tu invitado finalice el registro y tenga acceso a algún producto NU para que puedas activar el beneficio en tu aplicación. Te notificaremos tan pronto como tu invitado complete el proceso y se integre al mundo NU. También puedes verificar esta información directamente en tu aplicación haciendo clic en el ícono de ""personas"" ubicado en la esquina superior derecha de la pantalla principal. Ante cualquier inquietud adicional, puedes consultar los términos y condiciones en el siguiente link: https://cdn.nubank.com.br/colombia/tyc_beneficios_programa_de_referidos.pdf",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas compras puedo realizar con el beneficio del descuento en la tasa de interés?,"Hola, XXXXX. Gracias por contactarte con nosotros, nos emociona saber que haces parte de esta campaña. Recuerda que el beneficio se extiende por 7 días calendario a partir de que tu amigo o familiar recibe el producto y lo activa en su aplicación. Una vez que realices la primera transacción, la recompensa se considerará reclamada. Sin embargo, la mejor parte es que todas las compras que hagas durante este plazo también disfrutarán del descuento. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas compras puedo realizar con el beneficio del descuento en la tasa de interés?,"Hola, XXXXX. Gracias por contactarte con nosotros, nos emociona saber que haces parte de esta campaña. Recuerda que el beneficio se extiende por 7 días calendario a partir de que tu amigo o familiar recibe el producto y lo activa en su aplicación. Una vez que realices la primera transacción, la recompensa se considerará reclamada. Sin embargo, la mejor parte es que todas las compras que hagas durante este plazo también disfrutarán del descuento.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas personas puedo invitar para recibir el beneficio?,"Hola, XXXXX. Gracias por contactarte con nosotros, nos emociona saber que eres parte de esta campaña. Podrás disfrutar de este beneficio con la primera persona que invites. Ten en cuenta que lo recibirás una vez que tu amigo o familiar complete con éxito su proceso de registro y active un producto NU.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cuántas personas puedo invitar para recibir el beneficio?,"Hola, XXXXX. Gracias por contactarte con nosotros, nos emociona saber que eres parte de esta campaña. Podrás disfrutar de este beneficio con la primera persona que invites. Ten en cuenta que lo recibirás una vez que tu amigo o familiar complete con éxito su proceso de registro y active un producto NU. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cómo activo el beneficio luego de que mi invitado quede activo?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Con mucho gusto, te explico el proceso: Al formar parte de esta campaña, tienes la oportunidad de disfrutar de una reducción en la tasa de interés, al 15% efectivo anual en las compras realizadas con tu tarjeta de crédito. Para acceder a la información sobre este beneficio, sigue estos pasos: Abre la aplicación de NU en tu dispositivo. En la pantalla principal, localiza el ícono de “personas” en la esquina superior derecha. Una vez dentro, busca y selecciona el botón que dice “Mis beneficios”. Si la persona que has invitado ha completado exitosamente su proceso de registro, podrás ver un botón de “activar” en la sección de “Descuento en la tasa de intereses”. Recuerda: Si el invitado aún no tiene un producto activo con NU, no podrás activar el beneficio. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cómo activo el beneficio luego de que mi invitado quede activo?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Con mucho gusto, te explico el proceso: Al formar parte de esta campaña, tienes la oportunidad de disfrutar de una reducción en la tasa de interés, al 15% efectivo anual en las compras realizadas con tu tarjeta de crédito. Para acceder a la información sobre este beneficio, sigue estos pasos: Abre la aplicación de NU en tu dispositivo. En la pantalla principal, localiza el ícono de “personas” en la esquina superior derecha. Una vez dentro, busca y selecciona el botón que dice “Mis beneficios”. Si la persona que has invitado ha completado exitosamente su proceso de registro, podrás ver un botón de “activar” en la sección de “Descuento en la tasa de intereses”. Recuerda: Si el invitado aún no tiene un producto activo con NU, no podrás activar el beneficio.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cómo funciona esta campaña?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Estamos encantados de que te unas a esta campaña, en la que podrás invitar a alguien a formar parte del futuro y recibir una recompensa por ello. Al referir a una persona para que se una a Nu, disfrutarás del beneficio de una reducción en la tasa de interés de tu tarjeta de crédito, llevándola al 15% efectivo anual para compras a plazos. Para aprovechar este beneficio, es necesario cumplir con los siguientes pasos: • Asegúrate de que tu invitado complete el proceso de registro en el mundo Nu. • Activa el beneficio a través de tu aplicación. • Realiza compras utilizando tu tarjeta de crédito. • Difiere tus compras hasta en 24 cuotas. Tan pronto tu referido sea cliente y haga parte del mundo NU, serás notificado y podrás disfrutar del descuento por un periodo de 7 días calendario. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Cómo funciona esta campaña?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Estamos encantados de que te unas a esta campaña, en la que podrás invitar a alguien a formar parte del futuro y recibir una recompensa por ello. Al referir a una persona para que se una a Nu, disfrutarás del beneficio de una reducción en la tasa de interés de tu tarjeta de crédito, llevándola al 15% efectivo anual para compras a plazos. Para aprovechar este beneficio, es necesario cumplir con los siguientes pasos: • Asegúrate de que tu invitado complete el proceso de registro en el mundo Nu. • Activa el beneficio a través de tu aplicación. • Realiza compras utilizando tu tarjeta de crédito. • Difiere tus compras hasta en 24 cuotas. Tan pronto tu referido sea cliente y haga parte del mundo NU, serás notificado y podrás disfrutar del descuento por un periodo de 7 días calendario. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Recuerda que puedes visitar nuestro blog en el siguiente enlace, para enterarte de todas nuestras novedades. Un abrazo, Equipo Nu.",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Por qué solo aplica para tarjeta de crédito?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Queremos contarte que estamos trabajando constantemente para que cada uno de nuestros clientes, que ya disfruta de los productos de nuestra familia NU, al invitar a sus amigos y conocidos, pueda seguir mejorando su experiencia, e invitando nuevos usuarios a hacer parte del futuro. Esperamos pronto traer más beneficios enfocados en otros productos NU y más usuarios puedan acceder a ellos. Agradecemos tu interés y comprensión. Tus comentarios nos ayudan a seguir pensando nuevas formas de recompensa. Si tienes cualquier otra inquietud, no dudes en contactarnos nuevamente a través de nuestros canales oficiales de atención al cliente 24/7. Un abrazo, Equipo Nu. Fue un placer ayudarte hoy. En 24 horas, recibirás una encuesta en tu App, donde podrás evaluar: • En una escala de 0 a 10: ¿Qué tan probable es que le recomiendes Nu a un amigo? • Sí o No.:¿Resolvimos tu problema? ¡Te deseamos un gran día y recuerda que tenemos servicio 24/7 para apoyarte en lo que necesites!",MGM - Invitar amigos/ Referidos
[ACQ] - Beneficio MGM ¿Por qué solo aplica para tarjeta de crédito?,"Hola, XXXXX. Gracias por contactar a Nu. Espero te encuentres muy bien. Queremos contarte que estamos trabajando constantemente para que cada uno de nuestros clientes, que ya disfruta de los productos de nuestra familia NU, al invitar a sus amigos y conocidos, pueda seguir mejorando su experiencia, e invitando nuevos usuarios a hacer parte del futuro. Esperamos pronto traer más beneficios enfocados en otros productos NU y más usuarios puedan acceder a ellos. Agradecemos tu interés y comprensión. Tus comentarios nos ayudan a seguir pensando nuevas formas de recompensa.",MGM - Invitar amigos/ Referidos
[ACQ] - MGM ¿Como puedo ver las personas que he referido?,"Entendemos que te gustaría ver la lista de amigos a los que has referido a la app. Actualmente, estamos trabajando en una nueva experiencia para la sección de invitar amigos, y como parte de esta actualización, hemos decidido eliminar la lista de referidos por el momento. Sin embargo, queremos asegurarte que seguimos teniendo en cuenta la cantidad de personas que invitas a Nu. En el futuro, es posible que esta información esté relacionada con beneficios o incentivos, y nos aseguraremos de que se te reconozca por tu participación. Te mantendremos informado sobre cualquier novedad en este sentido. Mientras tanto, puedes seguir invitando a tus amigos y familiares a través de WhatsApp, código QR o correo electrónico. ¡Gracias por tu comprensión y por ser parte de la comunidad Nu!",MGM - Invitar amigos/ Referidos
[ACQ] - MGM ¿Habrá beneficios por referir amigos o familiares?,"¡Nos encanta que quieras compartir la experiencia Nu, con tus amigos y familiares! Actualmente, estamos trabajando en nuevas y emocionantes formas de recompensar a nuestros usuarios por sus recomendaciones. Estamos seguros de que te encantarán las nuevas opciones que estamos preparando. Te mantendremos informado sobre cualquier novedad. Mientras tanto, puedes seguir invitando a tus amigos y familiares a través de WhatsApp, código QR o correo electrónico. ¡Agradecemos tu entusiasmo por ser parte de la comunidad Nu!",MGM - Invitar amigos/ Referidos
[ACQ] - MGM ¿Qué pasó con mis medallas?,"Gracias por ponerte en contacto con nosotros. Actualmente, estamos trabajando arduamente para brindarte una mejor experiencia en la sección de invitar amigos. Como parte de estos esfuerzos, hemos decidido retirar temporalmente las medallas, ya que nos encontramos renovando y mejorando la manera en la que puedes referir a tus amigos y familiares a disfrutar de nuestros productos. Apreciamos tu comprensión y paciencia mientras continuamos trabajando en estas mejoras.",MGM - Invitar amigos/ Referidos
